0,0,512,0
1,1,511,0
2,2,510,0
3,3,509,0
4,4,508,0
5,5,507,0
6,4,508,0.0019685
7,3,509,0.00392926
8,3,509,0.00392926
9,3,509,0.00392926
10,3,509,0.00392926
11,3,509,0.00392926
12,3,509,0
13,3,509,0
14,3,509,0
15,3,509,0
16,3,509,0
17,3,509,0
18,3,509,0
19,3,509,0
20,3,509,0
21,3,509,0
22,3,509,0
23,3,509,0
24,3,509,0
25,3,509,0
26,3,509,0
27,3,509,0
